CustomerID,Recency,Frequency,Monetary,Cluster,Segmen
16093,107,1,17.0,0,Lost/Churned
16094,12,11,3695.56,2,Champions
16095,456,1,447.05,0,Lost/Churned
16096,264,4,1584.97,3,At Risk
16097,240,1,185.05,0,Lost/Churned
16098,88,14,4010.7,2,Champions
16099,50,7,1573.2,3,At Risk
16100,463,1,582.64,0,Lost/Churned
16101,71,4,3229.16,3,At Risk
16102,42,3,1842.14,1,Promising/New Active
16103,7,22,6191.71,2,Champions
16104,62,9,2774.46,3,At Risk
16105,249,5,2386.19,3,At Risk
16106,66,1,108.38,0,Lost/Churned
16107,18,7,3204.1600000000003,2,Champions
16108,85,4,2235.92,3,At Risk
16109,219,3,939.48,3,At Risk
16110,45,4,1781.59,3,At Risk
16111,428,1,549.33,0,Lost/Churned
16112,143,4,195.74,0,Lost/Churned
16113,183,1,161.38,0,Lost/Churned
16114,171,1,135.75000000000003,0,Lost/Churned
16115,10,12,2553.8,2,Champions
16116,212,1,612.78,0,Lost/Churned
16117,190,3,654.4,3,At Risk
16118,653,1,4376.25,3,At Risk
16119,8,8,1720.81,2,Champions
16120,59,6,2967.51,3,At Risk
16121,57,5,1450.04,3,At Risk
16122,73,6,895.62,3,At Risk
16123,52,1,307.78,1,Promising/New Active
16124,317,4,1772.49,3,At Risk
16125,367,14,4292.35,3,At Risk
16126,29,15,14644.6,2,Champions
16127,39,2,801.31,1,Promising/New Active
16128,18,11,3801.05,2,Champions
16129,407,3,1396.05,3,At Risk
16130,422,4,987.48,3,At Risk
16131,52,12,9957.42,2,Champions
16132,544,2,664.1999999999999,0,Lost/Churned
16133,4,56,22992.26,2,Champions
16134,22,5,2145.34,1,Promising/New Active
16135,263,2,819.45,3,At Risk
16136,60,4,946.8,3,At Risk
16137,680,1,422.7,0,Lost/Churned
16138,379,3,910.35,3,At Risk
16139,19,5,1111.15,1,Promising/New Active
16140,66,3,1433.46,3,At Risk
16141,88,2,955.94,3,At Risk
16142,250,1,535.34,0,Lost/Churned
16143,3,12,4555.08,2,Champions
16144,247,1,175.2,0,Lost/Churned
16145,9,19,6805.4400000000005,2,Champions
16146,157,4,946.38,3,At Risk
16147,134,5,2398.91,3,At Risk
16148,296,2,386.62,0,Lost/Churned
16149,5,3,422.22,1,Promising/New Active
16150,43,10,4002.17,2,Champions
16152,269,1,1829.04,3,At Risk
16153,50,11,5133.49,2,Champions
16155,382,5,796.9,3,At Risk
16156,9,20,6188.18,2,Champions
16157,16,3,656.69,1,Promising/New Active
16158,522,9,628.32,3,At Risk
16159,282,4,1232.79,3,At Risk
16160,65,2,1025.44,1,Promising/New Active
16161,2,43,12580.06,2,Champions
16162,252,1,37.4,0,Lost/Churned
16163,232,6,2407.98,3,At Risk
16164,17,3,822.48,1,Promising/New Active
16165,505,1,79.9,0,Lost/Churned
16166,428,2,435.83,0,Lost/Churned
16167,414,5,1386.12,3,At Risk
16168,11,66,10360.67,2,Champions
16169,8,4,1822.97,1,Promising/New Active
16170,51,20,6869.0,2,Champions
16171,59,1,73.2,0,Lost/Churned
16172,95,8,1884.55,3,At Risk
16173,16,6,1418.32,1,Promising/New Active
16174,126,7,2246.75,3,At Risk
16175,94,7,1836.44,3,At Risk
16176,421,4,2052.69,3,At Risk
16177,50,8,2247.31,3,At Risk
16178,138,2,612.6,0,Lost/Churned
16179,61,1,215.83,0,Lost/Churned
16180,100,13,16249.87,2,Champions
16181,73,1,305.54,0,Lost/Churned
16182,72,9,9971.65,2,Champions
16183,67,4,1077.81,3,At Risk
16184,64,6,1158.79,3,At Risk
16185,17,3,644.72,1,Promising/New Active
16186,23,26,8718.43,2,Champions
16187,32,15,6911.4400000000005,2,Champions
16188,45,5,1087.66,1,Promising/New Active
16189,16,2,215.48,1,Promising/New Active
16190,40,8,2723.55,2,Champions
16191,3,24,15677.82,2,Champions
16192,736,1,351.3,0,Lost/Churned
16193,237,2,630.43,0,Lost/Churned
16194,375,1,308.6,0,Lost/Churned
16195,723,1,323.25,0,Lost/Churned
16196,489,1,93.3,0,Lost/Churned
16197,469,9,2016.71,3,At Risk
16198,75,2,1030.0410000000002,1,Promising/New Active
16199,392,7,942.75,3,At Risk
16200,4,12,5608.1,2,Champions
16201,3,5,2112.12,1,Promising/New Active
16202,361,9,2501.99,3,At Risk
16203,59,6,943.84,3,At Risk
16204,23,3,918.71,1,Promising/New Active
16205,31,7,1820.11,3,At Risk
16206,55,13,2589.87,2,Champions
16207,25,1,394.38,1,Promising/New Active
16208,45,10,3440.45,2,Champions
16209,89,9,4146.78,3,At Risk
16210,2,35,33750.97,2,Champions
16211,89,3,1090.59,3,At Risk
16212,19,4,1293.71,1,Promising/New Active
16213,79,1,159.0,0,Lost/Churned
16214,171,4,2038.25,3,At Risk
16215,81,1,242.35,0,Lost/Churned
16216,267,1,914.93,0,Lost/Churned
16217,235,2,304.25,0,Lost/Churned
16218,30,13,3968.67,2,Champions
16219,501,1,40.8,0,Lost/Churned
16221,37,9,2019.92,2,Champions
16222,318,2,1272.05,3,At Risk
16223,375,2,1087.05,3,At Risk
16224,57,5,1616.54,3,At Risk
16225,45,15,2859.31,2,Champions
16226,203,5,672.1700000000001,3,At Risk
16227,225,3,1027.22,3,At Risk
16228,385,3,885.71,3,At Risk
16229,87,6,2867.86,3,At Risk
16230,190,2,542.03,0,Lost/Churned
16231,379,4,1074.47,3,At Risk
16232,44,7,2712.97,3,At Risk
16233,71,9,1818.31,3,At Risk
16234,476,3,333.18,0,Lost/Churned
16235,41,9,2053.71,2,Champions
16236,78,1,432.2,0,Lost/Churned
16237,437,1,136.65,0,Lost/Churned
16238,423,1,63.66,0,Lost/Churned
16239,57,6,1492.2,3,At Risk
16240,24,2,3718.8,1,Promising/New Active
16241,10,16,3992.86,2,Champions
16242,8,14,7404.65,2,Champions
16243,34,2,409.1,1,Promising/New Active
16244,212,2,1522.75,3,At Risk
16245,24,3,1413.66,1,Promising/New Active
16246,460,2,821.35,0,Lost/Churned
16247,170,1,114.56,0,Lost/Churned
16248,62,1,152.94,0,Lost/Churned
16249,53,5,1800.07,3,At Risk
16250,261,3,565.24,3,At Risk
16251,512,1,128.31,0,Lost/Churned
16252,383,1,295.09000000000003,0,Lost/Churned
16253,67,7,7272.2,2,Champions
16254,378,3,967.44,3,At Risk
16255,17,15,4530.0,2,Champions
16256,267,3,1629.37,3,At Risk
16257,177,1,46.95,0,Lost/Churned
16258,45,15,11942.52,2,Champions
16259,410,3,340.94,0,Lost/Churned
16260,51,1,1035.45,1,Promising/New Active
16261,17,6,1041.16,1,Promising/New Active
16262,378,1,755.15,0,Lost/Churned
16263,423,1,348.16,0,Lost/Churned
16264,438,2,823.53,0,Lost/Churned
16265,9,12,6935.17,2,Champions
16266,74,14,1757.95,2,Champions
16267,591,1,186.66,0,Lost/Churned
16268,71,2,667.65,1,Promising/New Active
16269,438,1,717.57,0,Lost/Churned
16270,353,1,1141.24,0,Lost/Churned
16271,3,10,3397.82,2,Champions
16272,117,1,411.7,0,Lost/Churned
16273,648,2,318.34000000000003,0,Lost/Churned
16274,373,1,351.75,0,Lost/Churned
16275,197,3,2151.11,3,At Risk
16276,177,3,2629.3900000000003,3,At Risk
16277,734,1,188.69,0,Lost/Churned
16278,100,3,1117.84,3,At Risk
16279,21,9,5698.28,2,Champions
16280,725,1,238.05,0,Lost/Churned
16281,72,3,3424.02,3,At Risk
16282,340,3,1307.58,3,At Risk
16283,6,8,4350.32,2,Champions
16284,31,3,1018.48,1,Promising/New Active
16285,646,1,176.9,0,Lost/Churned
16286,477,2,328.95,0,Lost/Churned
16287,170,5,1006.98,3,At Risk
16288,470,1,129.85,0,Lost/Churned
16289,462,1,136.31,0,Lost/Churned
16290,465,4,1957.7,3,At Risk
16291,682,1,117.72,0,Lost/Churned
16292,122,5,1253.76,3,At Risk
16293,22,15,4279.2,2,Champions
16294,477,1,126.05,0,Lost/Churned
16295,10,4,1328.55,1,Promising/New Active
16296,626,4,1313.67,3,At Risk
16297,269,1,301.9,0,Lost/Churned
16298,23,7,1085.7,1,Promising/New Active
16299,477,1,193.65,0,Lost/Churned
16300,430,3,1367.32,3,At Risk
16301,737,1,107.33,0,Lost/Churned
16302,127,1,233.22,0,Lost/Churned
16303,26,7,7928.27,2,Champions
16304,695,1,381.66,0,Lost/Churned
16305,139,1,361.22,0,Lost/Churned
16306,214,7,1124.72,3,At Risk
16307,429,3,1194.92,3,At Risk
16308,38,7,5120.0,2,Champions
16309,106,2,706.57,3,At Risk
16310,414,2,460.08,0,Lost/Churned
16311,18,2,616.26,1,Promising/New Active
16312,432,1,171.15,0,Lost/Churned
16313,3,2,274.15000000000003,1,Promising/New Active
16314,390,3,1491.4,3,At Risk
16315,331,2,402.71,0,Lost/Churned
16316,64,13,5744.91,2,Champions
16317,120,5,2192.51,3,At Risk
16318,35,1,328.15,1,Promising/New Active
16319,218,1,404.4,0,Lost/Churned
16320,172,6,5628.99,3,At Risk
16321,72,7,604.5500000000001,3,At Risk
16322,1,2,326.75,1,Promising/New Active
16323,196,2,353.66,0,Lost/Churned
16324,128,3,408.59,0,Lost/Churned
16325,47,12,3597.5,2,Champions
16326,6,24,4721.25,2,Champions
16327,14,16,10159.64,2,Champions
16328,563,1,310.83,0,Lost/Churned
16329,428,4,1664.92,3,At Risk
16330,18,7,625.38,1,Promising/New Active
16331,432,6,2037.7,3,At Risk
16332,28,11,2000.01,2,Champions
16333,8,22,26626.8,2,Champions
16334,492,1,263.73,0,Lost/Churned
16335,552,7,2753.52,3,At Risk
16336,421,4,3517.69,3,At Risk
16337,37,1,151.05,1,Promising/New Active
16338,157,1,214.8,0,Lost/Churned
16339,284,1,94.05,0,Lost/Churned
16340,107,3,1496.24,3,At Risk
16341,25,7,3850.79,2,Champions
16342,75,4,322.41,1,Promising/New Active
16343,16,3,614.12,1,Promising/New Active
16344,158,4,842.42,3,At Risk
16345,44,2,1178.79,1,Promising/New Active
16346,385,1,224.51,0,Lost/Churned
16347,11,11,3442.96,2,Champions
16348,32,8,1744.42,2,Champions
16349,291,1,53.5,0,Lost/Churned
16350,21,9,2253.89,2,Champions
16351,333,13,3330.03,3,At Risk
16352,18,2,494.44,1,Promising/New Active
16353,4,38,9795.46,2,Champions
16354,63,5,1119.46,3,At Risk
16355,375,1,416.35,0,Lost/Churned
16356,198,6,415.87,3,At Risk
16357,33,4,868.37,1,Promising/New Active
16358,1,5,2919.65,2,Champions
16359,7,16,2697.75,2,Champions
16360,5,6,3450.41,2,Champions
16361,10,4,891.21,1,Promising/New Active
16362,32,6,922.16,1,Promising/New Active
16363,53,1,109.36,0,Lost/Churned
16364,12,2,705.79,1,Promising/New Active
16365,18,15,3167.34,2,Champions
16366,19,4,1548.13,1,Promising/New Active
16367,37,3,1350.48,1,Promising/New Active
16368,2,3,621.44,1,Promising/New Active
16369,18,7,2656.56,2,Champions
16370,82,4,1301.91,3,At Risk
16371,449,1,157.2,0,Lost/Churned
16372,33,5,1290.31,1,Promising/New Active
16373,382,2,309.49,0,Lost/Churned
16374,66,5,1723.4,3,At Risk
16375,470,2,104.0,0,Lost/Churned
16376,9,2,974.96,1,Promising/New Active
16377,267,2,1308.48,3,At Risk
16378,247,3,362.95,0,Lost/Churned
16379,4,4,2157.4,1,Promising/New Active
16380,61,1,1743.15,1,Promising/New Active
16381,396,2,247.85,0,Lost/Churned
16382,408,2,353.1,0,Lost/Churned
16383,75,7,2896.69,3,At Risk
16384,90,4,1358.95,3,At Risk
16385,60,5,881.35,3,At Risk
16386,29,3,1068.16,1,Promising/New Active
16387,323,5,882.46,3,At Risk
16388,654,1,186.05,0,Lost/Churned
16389,53,4,1382.07,3,At Risk
16390,537,3,467.5,0,Lost/Churned
16391,401,4,1052.26,3,At Risk
16392,270,3,756.7,3,At Risk
16393,2,23,5297.77,2,Champions
16394,57,5,1555.34,3,At Risk
16395,61,14,3518.41,2,Champions
16396,476,1,137.8,0,Lost/Churned
16397,628,1,123.13,0,Lost/Churned
16398,154,2,1705.8,3,At Risk
16399,19,3,630.22,1,Promising/New Active
16400,95,9,3059.85,3,At Risk
16401,1,23,6849.15,2,Champions
16402,265,2,293.45,0,Lost/Churned
16403,312,1,177.5,0,Lost/Churned
16404,70,1,443.05,0,Lost/Churned
16405,302,2,167.25,0,Lost/Churned
16406,19,3,528.36,1,Promising/New Active
16407,13,14,2761.65,2,Champions
16408,591,1,231.93,0,Lost/Churned
16409,36,12,5652.74,2,Champions
16410,734,1,130.32,0,Lost/Churned
16411,19,4,756.39,1,Promising/New Active
16412,54,5,593.19,1,Promising/New Active
16413,57,2,522.03,1,Promising/New Active
16414,22,5,551.21,1,Promising/New Active
16415,44,3,696.76,1,Promising/New Active
16416,27,9,2957.88,2,Champions
16417,493,1,35.7,0,Lost/Churned
16418,45,5,1028.74,1,Promising/New Active
16419,113,8,1463.7,3,At Risk
16420,396,1,75.0,0,Lost/Churned
16421,376,3,526.27,0,Lost/Churned
16422,17,109,61920.87,2,Champions
16423,25,1,346.12,1,Promising/New Active
16424,191,2,443.06,0,Lost/Churned
16425,302,1,302.7,0,Lost/Churned
16426,2,10,1863.76,2,Champions
16427,263,2,241.06,0,Lost/Churned
16428,414,3,638.49,3,At Risk
16429,106,1,284.55,0,Lost/Churned
16430,57,7,1117.94,3,At Risk
16431,213,3,623.28,3,At Risk
16432,64,1,287.4,0,Lost/Churned
16433,28,2,384.52,1,Promising/New Active
16434,29,12,2673.69,2,Champions
16435,512,3,1003.07,3,At Risk
16436,668,3,319.14,0,Lost/Churned
16437,381,2,301.25,0,Lost/Churned
16438,6,5,798.35,1,Promising/New Active
16439,722,1,310.70000000000005,0,Lost/Churned
16440,8,6,3856.97,2,Champions
16441,67,5,1019.13,3,At Risk
16442,2,5,891.98,1,Promising/New Active
16443,521,1,162.24,0,Lost/Churned
16444,46,17,3625.88,2,Champions
16445,34,4,583.16,1,Promising/New Active
16446,1,2,168472.5,2,Champions
16447,136,3,727.1,3,At Risk
16448,198,2,361.12,0,Lost/Churned
16449,198,2,707.69,0,Lost/Churned
16450,150,3,1505.73,3,At Risk
16451,88,3,1013.15,3,At Risk
16452,631,2,332.17,0,Lost/Churned
16453,531,2,251.71,0,Lost/Churned
16454,45,4,30.950000000000003,0,Lost/Churned
16455,64,11,3995.57,2,Champions
16456,99,13,6000.94,2,Champions
16457,218,1,208.36,0,Lost/Churned
16458,3,30,5690.89,2,Champions
16459,730,1,71.78999999999999,0,Lost/Churned
16460,28,3,811.23,1,Promising/New Active
16461,178,3,1545.83,3,At Risk
16462,74,3,136.0,0,Lost/Churned
16463,21,4,1422.4,1,Promising/New Active
16464,20,3,1298.66,1,Promising/New Active
16465,421,2,746.24,0,Lost/Churned
16466,34,15,3767.09,2,Champions
16467,509,7,2869.16,3,At Risk
16468,74,3,787.52,1,Promising/New Active
16469,24,5,803.9,1,Promising/New Active
16470,52,11,2416.85,2,Champions
16471,275,4,1189.98,3,At Risk
16472,434,2,789.6,0,Lost/Churned
16473,165,4,470.83,3,At Risk
16474,7,7,1810.65,2,Champions
16475,88,4,544.3,3,At Risk
16476,432,1,350.35,0,Lost/Churned
16477,64,11,4094.37,2,Champions
16478,25,3,331.0,1,Promising/New Active
16479,10,2,300.83,1,Promising/New Active
16480,76,1,769.29,1,Promising/New Active
16481,682,1,453.38,0,Lost/Churned
16482,16,1,220.62,1,Promising/New Active
16483,192,1,139.35,0,Lost/Churned
16484,174,2,404.3,0,Lost/Churned
16485,77,5,2287.19,3,At Risk
16486,538,1,134.36,0,Lost/Churned
16487,577,2,209.4,0,Lost/Churned
16488,33,3,498.8,1,Promising/New Active
16489,380,2,303.7,0,Lost/Churned
16490,436,1,205.41000000000005,0,Lost/Churned
16491,47,2,1533.16,1,Promising/New Active
16492,541,1,385.56,0,Lost/Churned
16493,80,7,2132.09,3,At Risk
16494,297,1,826.53,0,Lost/Churned
16495,3,3,648.26,1,Promising/New Active
16496,9,6,2330.77,2,Champions
16497,50,23,6695.28,2,Champions
16498,161,2,100.97,0,Lost/Churned
16499,360,8,2578.34,3,At Risk
16500,5,9,843.9100000000001,1,Promising/New Active
16501,383,1,1191.23,0,Lost/Churned
16502,620,2,258.55,0,Lost/Churned
16503,107,11,3614.34,3,At Risk
16504,25,1,465.88,1,Promising/New Active
16505,32,1,777.6,1,Promising/New Active
16506,20,2,90.3,1,Promising/New Active
16507,572,1,142.71,0,Lost/Churned
16508,630,1,240.95,0,Lost/Churned
16509,297,1,363.7,0,Lost/Churned
16510,372,6,1777.5,3,At Risk
16511,22,6,1760.49,1,Promising/New Active
16513,5,4,874.59,1,Promising/New Active
16515,52,10,3179.06,2,Champions
16516,30,1,101.7,1,Promising/New Active
16517,277,1,162.7,0,Lost/Churned
16518,61,4,959.37,3,At Risk
16519,25,4,439.06,1,Promising/New Active
16520,186,6,2148.38,3,At Risk
16521,415,3,1140.11,3,At Risk
16522,436,2,433.36,0,Lost/Churned
16523,2,28,11916.33,2,Champions
16524,446,2,306.19,0,Lost/Churned
16525,2,48,24151.3,2,Champions
16526,172,2,717.21,0,Lost/Churned
16527,81,2,1232.94,3,At Risk
16528,4,1,244.41,1,Promising/New Active
16529,190,4,1986.8,3,At Risk
16530,668,1,48.35,0,Lost/Churned
16531,22,11,2298.33,2,Champions
16532,18,5,8756.64,2,Champions
16533,19,3,1082.81,1,Promising/New Active
16534,642,1,635.9,0,Lost/Churned
16535,5,3,972.04,1,Promising/New Active
16536,110,1,548.12,0,Lost/Churned
16537,641,1,23.35,0,Lost/Churned
16538,541,3,395.07,0,Lost/Churned
16539,3,10,3289.66,2,Champions
16540,414,1,205.75,0,Lost/Churned
16541,735,1,424.03,0,Lost/Churned
16542,54,2,257.32,1,Promising/New Active
16543,592,1,292.21,0,Lost/Churned
16544,520,4,376.7000000000001,0,Lost/Churned
16545,165,2,689.82,0,Lost/Churned
16546,291,5,5307.07,3,At Risk
16547,546,1,104.26,0,Lost/Churned
16548,599,1,30.15,0,Lost/Churned
16549,10,34,12781.8,2,Champions
16550,109,18,8813.58,2,Champions
16551,96,7,2237.12,3,At Risk
16552,243,2,379.73,0,Lost/Churned
16553,163,33,16584.01,2,Champions
16554,42,8,2841.72,2,Champions
16555,35,6,1915.68,3,At Risk
16556,67,17,8012.58,2,Champions
16557,24,2,281.85,1,Promising/New Active
16558,1,38,13304.11,2,Champions
16559,397,1,175.0,0,Lost/Churned
16560,27,8,3048.38,2,Champions
16561,6,2,511.12,1,Promising/New Active
16562,477,1,223.86,0,Lost/Churned
16563,54,6,4412.56,3,At Risk
16564,569,1,87.8,0,Lost/Churned
16565,364,4,773.05,3,At Risk
16566,15,5,614.66,1,Promising/New Active
16567,194,2,865.6,3,At Risk
16568,428,2,1020.9,3,At Risk
16569,3,5,1455.23,1,Promising/New Active
16570,15,20,7434.31,2,Champions
16571,27,10,4248.74,2,Champions
16572,127,3,1009.6,3,At Risk
16573,85,2,663.61,1,Promising/New Active
16574,71,3,1301.78,3,At Risk
16576,420,2,540.87,0,Lost/Churned
16577,667,1,380.0,0,Lost/Churned
16578,626,1,156.6,0,Lost/Churned
16579,426,1,295.05,0,Lost/Churned
16581,183,1,105.84,0,Lost/Churned
16582,113,1,313.62,0,Lost/Churned
16583,374,2,297.95,0,Lost/Churned
16584,80,5,3156.17,3,At Risk
16585,594,2,341.59,0,Lost/Churned
16586,249,3,1462.78,3,At Risk
16587,232,1,225.15,0,Lost/Churned
16588,386,4,1361.28,3,At Risk
16589,71,4,612.36,1,Promising/New Active
16590,401,2,605.9,0,Lost/Churned
16591,69,1,213.5,0,Lost/Churned
16592,4,28,7807.91,2,Champions
16593,51,8,1071.14,3,At Risk
16594,75,1,181.09,0,Lost/Churned
16595,61,5,1757.75,3,At Risk
16596,16,4,458.98,1,Promising/New Active
16597,4,1,90.04,1,Promising/New Active
16598,286,1,145.04999999999998,0,Lost/Churned
16599,386,1,172.8,0,Lost/Churned
16600,4,13,2153.41,2,Champions
16601,41,3,677.0,1,Promising/New Active
16602,36,2,763.33,1,Promising/New Active
16603,75,2,482.47,1,Promising/New Active
16604,563,2,432.45,0,Lost/Churned
16605,724,1,60.48,0,Lost/Churned
16606,404,2,357.66,0,Lost/Churned
16607,18,25,5706.87,2,Champions
16608,454,2,1286.62,3,At Risk
16609,15,7,5493.46,2,Champions
16610,219,1,75.66,0,Lost/Churned
16611,186,6,1785.13,3,At Risk
16612,33,9,3245.43,2,Champions
16613,70,1,618.59,1,Promising/New Active
16614,183,3,1179.79,3,At Risk
16615,626,1,291.5,0,Lost/Churned
16616,15,2,500.42,1,Promising/New Active
16617,236,1,151.85,0,Lost/Churned
16618,31,5,2647.59,1,Promising/New Active
16619,264,4,1938.33,3,At Risk
16620,4,6,1758.93,1,Promising/New Active
16621,52,4,813.48,1,Promising/New Active
16622,544,1,225.4,0,Lost/Churned
16623,246,4,1015.24,3,At Risk
16624,81,2,810.5699999999999,1,Promising/New Active
16625,275,5,1654.03,3,At Risk
16626,1,17,4413.1,2,Champions
16627,79,1,322.8,0,Lost/Churned
16628,30,7,2318.1,2,Champions
16629,74,2,408.63,1,Promising/New Active
16630,407,1,106.8,0,Lost/Churned
16631,482,7,1892.52,3,At Risk
16632,486,2,406.4,0,Lost/Churned
16633,17,6,2883.1,2,Champions
16634,223,6,1649.81,3,At Risk
16635,407,1,473.0,0,Lost/Churned
16636,438,4,3802.04,3,At Risk
16637,32,4,1154.47,1,Promising/New Active
16638,23,15,2380.13,2,Champions
16639,31,4,1747.98,1,Promising/New Active
16640,398,1,179.4,0,Lost/Churned
16641,106,2,554.5,0,Lost/Churned
16642,5,3,1077.45,1,Promising/New Active
16643,246,2,923.11,3,At Risk
16644,178,2,833.78,3,At Risk
16645,736,1,160.39,0,Lost/Churned
16646,449,1,678.8,0,Lost/Churned
16647,170,4,541.9,3,At Risk
16648,43,3,672.8,1,Promising/New Active
16649,520,1,306.58000000000004,0,Lost/Churned
16650,72,7,1916.11,3,At Risk
16651,587,1,136.2,0,Lost/Churned
16652,59,16,17550.39,2,Champions
16653,16,2,1212.66,1,Promising/New Active
16654,141,8,1484.07,3,At Risk
16655,18,13,6423.26,2,Champions
16656,22,30,16833.170000000002,2,Champions
16657,10,4,874.43,1,Promising/New Active
16658,368,6,690.83,3,At Risk
16659,189,1,39.12,0,Lost/Churned
16660,16,7,1879.55,2,Champions
16661,540,4,932.76,3,At Risk
16662,394,1,151.05,0,Lost/Churned
16663,729,1,165.0,0,Lost/Churned
16664,569,1,109.2,0,Lost/Churned
16665,362,1,135.39999999999998,0,Lost/Churned
16666,19,2,217.71,1,Promising/New Active
16667,68,2,567.1800000000001,1,Promising/New Active
16668,15,13,862.42,2,Champions
16669,24,3,1348.88,1,Promising/New Active
16670,17,20,8030.150000000001,2,Champions
16671,28,3,1692.27,1,Promising/New Active
16672,2,20,8134.94,2,Champions
16673,679,1,171.13,0,Lost/Churned
16674,55,2,304.24,1,Promising/New Active
16675,442,2,608.86,0,Lost/Churned
16676,34,6,2361.9,3,At Risk
16677,411,2,880.62,0,Lost/Churned
16678,3,12,3109.99,2,Champions
16679,366,3,663.31,3,At Risk
16680,43,3,821.45,1,Promising/New Active
16681,73,7,1921.84,3,At Risk
16682,5,5,1028.0,1,Promising/New Active
16683,534,1,320.25,0,Lost/Churned
16684,4,55,147142.77,2,Champions
16685,61,2,324.24,1,Promising/New Active
16686,47,16,4881.07,2,Champions
16687,391,1,157.63,0,Lost/Churned
16688,1,4,1260.86,1,Promising/New Active
16689,76,2,422.6,1,Promising/New Active
16690,72,4,353.03,1,Promising/New Active
16691,418,2,178.83,0,Lost/Churned
16692,256,4,1914.7,3,At Risk
16693,69,5,1179.48,3,At Risk
16694,723,1,98.3,0,Lost/Churned
16695,562,2,191.9,0,Lost/Churned
16696,135,4,657.9000000000001,3,At Risk
16697,241,1,112.75,0,Lost/Churned
16698,227,2,1998.0,3,At Risk
16699,380,7,994.6,3,At Risk
16700,9,25,8830.77,2,Champions
16701,9,26,9916.73,2,Champions
16702,415,4,1110.83,3,At Risk
16704,618,2,664.16,0,Lost/Churned
16705,1,42,43515.051,2,Champions
16706,37,3,531.35,1,Promising/New Active
16707,400,4,533.41,3,At Risk
16708,46,1,656.63,1,Promising/New Active
16709,85,14,9056.01,2,Champions
16710,19,22,5921.35,2,Champions
16711,3,9,2868.48,2,Champions
16712,9,13,4232.87,2,Champions
16713,19,32,14115.56,2,Champions
16714,219,4,1497.33,3,At Risk
16715,78,2,625.52,1,Promising/New Active
16716,267,3,2149.6800000000003,3,At Risk
16717,24,14,6663.68,2,Champions
16718,369,5,3006.08,3,At Risk
16719,15,14,3513.62,2,Champions
16720,26,3,758.74,1,Promising/New Active
16721,262,1,292.47,0,Lost/Churned
16722,17,22,8189.56,2,Champions
